"timestamp","user_id","content_resource_id","part","metadata","complete","answer","chapter_number","section_number","zybook_code"
"2014-10-28 02:40:06",1839,20521,2,"{\"type\":\"correct\"}",1,1400,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-27 22:29:35",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-27 22:30:15",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-27 22:31:43",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:22:51",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:27:18",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-12 04:29:20",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:48:00",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:48:52",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-23 22:58:41",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:41:47",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:38",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-20 15:44:54",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:34:14",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:34:48",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:35:32",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:54:10",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:54:32",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 05:55:01",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:00:27",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:01:01",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 15:01:46",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:44:40",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:44:47",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-21 02:44:52",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 03:13:00",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 03:15:32",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 03:22:34",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 03:22:35",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 00:47:04",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 00:47:05",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 00:47:06",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-06 12:33:35",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-06 12:35:47",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-06 12:36:49",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:47:17",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:47:51",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 06:49:53",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-12-03 00:17:10",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-12-03 00:18:09",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-12-03 00:19:24",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 01:37:02",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 01:37:27",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 01:37:48",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 15:53:53",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 15:54:07",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-20 15:54:39",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:42:23",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:42:57",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 14:44:09",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:40:52",1839,20535,0,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:41:19",1839,20535,1,"{\"type\":\"correct\"}",1,60,9,3,"MTechCSCI340DiscMathFall14"
"2014-10-28 02:42:31",1839,20535,2,"{\"type\":\"correct\"}",1,120,9,3,"MTechCSCI340DiscMathFall14"
"2014-11-06 13:16:17",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 13:16:32",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 05:21:57",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 05:22:34",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 07:28:45",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 07:28:55",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-13 02:14:21",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-13 02:14:56",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 07:42:49",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 07:42:57",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 14:37:56",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 14:38:39",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 15:24:44",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 15:24:45",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 12:53:59",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 12:54:49",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-12-15 05:12:11",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-12-15 05:14:00",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 05:52:31",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 05:52:32",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 03:12:35",1839,20603,0,"{\"type\":\"correct\"}",1,35,9,6,"MTechCSCI340DiscMathFall14"
"2014-11-06 03:12:40",1839,20603,1,"{\"type\":\"correct\"}",1,21,9,6,"MTechCSCI340DiscMathFall14"
"2014-10-01 21:50:14",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-01 21:50:18",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-01 21:50:25",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-01 21:50:31",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:39:08",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:39:21",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:39:39",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:39:43",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-11-30 21:04:38",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-11-30 21:04:47",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-11-30 21:05:05",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-11-30 21:05:14",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:11:07",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:11:11",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:11:28",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:11:33",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:47:18",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:47:23",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:47:36",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:47:45",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:07:24",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:07:32",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:07:38",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:07:45",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:41:37",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:41:46",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:41:58",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:42:04",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:42:04",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 02:58:53",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 02:59:31",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 02:59:40",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-29 02:59:52",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:11:48",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:11:59",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:12:05",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:12:10",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:12:06",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:12:28",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:13:31",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:13:36",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:29:50",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:30:46",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:30:56",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:31:09",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 09:36:24",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 09:36:29",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 09:36:38",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 09:36:44",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:46:29",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:46:58",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:47:21",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:47:29",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:42:47",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:42:50",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:43:00",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:43:03",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:04:20",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:04:34",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:05:20",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:05:33",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:31:58",1839,20944,0,"{\"type\":\"correct\"}",1,5,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:32:03",1839,20944,1,"{\"type\":\"correct\"}",1,6,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:32:11",1839,20944,2,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:32:15",1839,20944,3,"{\"type\":\"correct\"}",1,-5,3,1,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:13:09",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:13:18",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:13:33",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:44:53",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:45:11",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 03:46:10",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-11-30 21:57:49",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-11-30 21:58:07",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-11-30 22:00:37",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:20:39",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:21:07",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-28 15:21:34",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:58:57",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:59:41",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 00:59:52",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:13:25",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:13:48",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:14:16",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:47:03",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:47:03",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:47:11",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 18:47:16",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 03:21:07",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 03:21:44",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-29 03:22:11",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:13:14",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:13:20",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:13:44",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:25:16",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:26:54",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 04:28:28",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:38:44",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:38:55",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 14:40:04",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 10:17:34",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 10:19:50",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 10:20:11",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:00:03",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:01:20",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 15:01:32",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:50:03",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:50:11",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 07:50:32",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:10:31",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:10:46",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-09-30 20:10:58",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:55:55",1839,20958,0,"{\"type\":\"correct\"}",1,"w",3,2,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:56:13",1839,20958,1,"{\"type\":\"correct\"}",1,5,3,2,"MTechCSCI340DiscMathFall14"
"2014-10-22 22:56:35",1839,20958,2,"{\"type\":\"correct\"}",1,0,3,2,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:20:54",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:21:06",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:21:19",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-01 22:22:21",1839,20969,3,"{\"type\":\"correct\"}",1,17,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 05:26:02",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 05:26:53",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 05:27:47",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 05:28:19",1839,20969,3,"{\"type\":\"correct\"}",1,17,3,3,"MTechCSCI340DiscMathFall14"
"2014-11-30 22:06:51",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-11-30 22:07:40",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-11-30 22:08:04",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-11-30 22:09:33",1839,20969,3,"{\"type\":\"correct\"}",1,17,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-07 15:15:20",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-07 15:18:24",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-07 15:18:42",1839,20969,3,"{\"type\":\"correct\"}",1,17,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-07 15:19:23",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-07 15:19:23",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 06:44:08",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 06:44:34",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 06:44:53",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 06:44:58",1839,20969,3,"{\"type\":\"correct\"}",1,17,3,3,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:16:51",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:16:51",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:16:53",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
"2014-09-30 02:17:28",1839,20969,3,"{\"type\":\"correct\"}",1,17,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 03:31:52",1839,20969,0,"{\"type\":\"correct\"}",1,13,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 03:31:59",1839,20969,1,"{\"type\":\"correct\"}",1,64,3,3,"MTechCSCI340DiscMathFall14"
"2014-10-02 03:32:07",1839,20969,2,"{\"type\":\"correct\"}",1,4,3,3,"MTechCSCI340DiscMathFall14"
